"","X0_Animal25","X0_Animal26","X0_Animal27","X0_Animal28","X0_Animal51","X0_Animal52","X1_Animal25","X1_Animal26","X1_Animal27","X1_Animal28","X1_Animal51","X1_Animal52","X2_Animal25","X2_Animal26","X2_Animal27","X2_Animal28","X2_Animal51","X2_Animal52","X3_Animal25","X3_Animal26","X3_Animal27","X3_Animal28","X3_Animal51","X3_Animal52","X4_Animal25","X4_Animal26","X4_Animal27","X4_Animal28","X4_Animal51","X4_Animal52","X5_Animal25","X5_Animal26","X5_Animal27","X5_Animal28","X5_Animal51","X5_Animal52","X6_Animal25","X6_Animal26","X6_Animal27","X6_Animal28","X6_Animal51","X6_Animal52","X7_Animal25","X7_Animal26","X7_Animal27","X7_Animal28","X7_Animal51","X7_Animal52","X8_Animal25","X8_Animal26","X8_Animal27","X8_Animal28","X8_Animal51","X8_Animal52","X9_Animal25","X9_Animal26","X9_Animal27","X9_Animal28","X9_Animal51","X9_Animal52","X10_Animal25","X10_Animal26","X10_Animal27","X10_Animal28","X10_Animal51","X10_Animal52","X11_Animal25","X11_Animal26","X11_Animal27","X11_Animal28","X11_Animal51","X11_Animal52","X12_Animal25","X12_Animal26","X12_Animal28","X12_Animal51","X12_Animal52","X13_Animal25","X13_Animal26","X13_Animal27","X13_Animal28","X13_Animal51","X13_Animal52","X14_Animal25","X14_Animal26","X14_Animal27","X14_Animal28","X14_Animal51","X14_Animal52","X15_Animal25","X15_Animal26","X15_Animal27","X15_Animal28","X15_Animal51","X15_Animal52","X16_Animal25","X16_Animal26","X16_Animal27","X16_Animal28","X16_Animal51","X16_Animal52"
"PBXIP1",1.05350678272102,0.509441875000213,0.323864024736361,0.799445666109718,0.754380526457046,0.82593480925379,0.771065951056364,0.531859096138451,0.661214254562905,0.736657451715194,0.864558854368791,0.897582259890784,0.860699469530844,1.18023879993804,1.30718350935568,1.04368715600949,2.25976541146883,2.69766852067898,1.06251894204191,1.04799731365132,0.85347344934071,0.990347365766642,1.91709991762733,1.91727112641194,0.750699087507997,0.411280682369949,0.638359787534433,0.574717189693073,1.26938790766011,0.870860240423053,0.859610690324842,0.397829281065272,0.616221217907721,0.714158919410402,0.374860553737806,0.50028614532662,0.874943290036669,0.49617031487444,0.8638150826056,0.928516330539543,1.07313977529306,0.965720176285179,1.21303625959502,1.20289139185107,0.833770010432682,1.38926185927087,1.57674139671935,1.95822858886943,0.701056495317121,0.501886642057155,0.679438116934004,0.680812421465028,0.756879579419346,0.721733294472554,0.703805556815498,0.511253405902073,0.770074277366307,0.756978178535715,0.601772922938502,0.876268421106584,1.8380077980674,0,0,0.697789005835733,0.888642728389737,1.44103056730063,0.421273315517605,0.627956585459989,0.33100870138451,0.65477595581419,0.712660514809436,1.26593991869047,0.699801087917367,1.08260625647536,0.744117686667399,2.10841252429322,1.71302444915692,0.52072750763908,0.749429429684167,0.628033259154736,0.763180475122862,1.38789073161937,0.918491229947189,0.542105992896069,0.354605197766408,0.245954553535221,0.532247551040995,1.61664182523371,0.275824151854123,0.399487359145088,0.10851871947911,0.261928704212664,0.480254586986958,0.799940790253292,0.680800430791902,0.82990615839069,0.597371565113501,0.665208253718714,0.212120591929894,0,0.847206337103402
"SERBP1",3.27814518063145,4.06258963523582,2.78401821193943,2.54492726063603,6.09348862469845,5.48595813023332,3.21975438374921,3.30434739303147,2.09053619282334,2.64533666136851,5.06936672139955,3.95931997161233,2.96319442820511,2.40631862065255,2.2434529842746,2.88269311063615,4.41252116278688,4.20845226588887,3.39916935471273,3.31415960208577,2.28334200575385,2.73951575692954,4.59586591096305,4.33051251596533,2.55043096782351,2.82006340195502,2.25025251392757,2.27819486774051,4.46636816290795,4.25754092121373,3.02459361219029,3.15740068618807,1.72992055085384,2.54061822714912,7.40303732459078,4.364945812162,2.73621038720567,2.90280805639364,1.99267207082606,2.46189077060256,4.03874236329029,4.71785063511348,3.4228781926234,3.42780889438123,2.39719427456654,3.19638477818286,5.53184957368947,4.68142600090691,2.95115564904815,3.33137210304441,2.56584898620256,2.77184403036389,4.65453559628846,4.23148553475154,3.56391043542054,3.87127873889059,2.75673859944613,3.10882238924155,4.54108087988303,5.60707281767639,2.2832193273947,0,2.51554257657182,2.57603504408944,5.18549013072325,4.93349541724066,4.2669848507083,3.50795392552297,2.95198984643678,2.90493289278017,6.49116861568341,4.47987572805347,3.59217524950292,3.41318669165267,2.89794123686431,4.74373110081232,4.54158632780833,1.81886858310971,1.66732978274111,0.478352068586076,1.86024983750078,1.65048726185973,3.03191617781059,4.67719098502874,5.66018350362679,2.74556956779759,3.42244879362293,4.43573092970356,5.33814112419267,3.01793435289251,3.90303186155813,1.75136299997995,2.70512200458561,5.53605791162681,4.77743852831614,1.31211530037658,1.44699212146559,1.31640577119022,0.845627488877399,1.30718954248366,2.14348222664621
"ENSBTAG00000053098",1.42461907419428,0.997530485442511,0.44548690503912,0.665292939445771,0.292125294643907,0.30052099206146,1.26052812264075,0.588772021626759,0.393661122804094,0.745031177575556,0.57848792878963,0.311387946180059,1.86512967854082,2.42762671726249,0.584251036022885,1.30303733878379,1.24439363105225,0.782809519633739,1.86835610482083,0.702582836187968,0.693311864790817,1.0289929358004,1.31648260833667,0.886986326206144,1.70241259193181,0.865729585440323,0.436762535284908,1.21796161711291,0,0.33610474923569,0.526045047473848,0.617452864645229,0.173332347016097,0.552841890063898,0.346419127915181,0.167532267958375,1.05331944515458,0.692480650024454,0.436476857254974,0.877519423563955,0.577861938231885,0.257811508760691,1.12846532417601,2.15575686679979,0,2.33645076239785,0.84962016053461,0.514734299188102,0.676858360194421,0.539178842249134,0.0801136785223851,0.658422951825469,0.286913616405261,0.14126835024617,3.23204673884615,1.64121394158054,1.41329992266545,2.25801565683885,0.919805540400522,1.16635081744783,2.27293605439528,0,0.831462542612455,1.05569940662988,0.222645648298577,0.291225099364859,1.06835279880227,0.234807927115619,0.427523627967018,0.377408235558023,0.39536120216443,0.382052965201282,1.17153274453064,1.22501388136698,1.11912387818676,1.13190813707652,0.554596939088564,4.12346759639932,3.78339121269513,1.31493114700145,3.36946455866591,1.85007888515461,0.470212065641604,0.715047756782563,0.408442226642434,0.272112735296507,0.630201339156757,0.638182207762334,0.206885137371731,0.993424764768341,0.10851871947911,0.300146191429737,0.920690018476628,0.870430870628701,0.0969894475481068,0.134984268368314,0.22075055187638,0.0711024669698259,0.341114618564435,0,0.330884785917543
"IL12RB2",0.177826812247559,0.119829362987106,0,0.714358056405556,0.789490403639631,1.03015705445921,0.370265427267893,0.297360750176824,0.453963959183536,1.06469356278123,0.82587236685181,1.04445681516813,0.862362307414746,1.58308121585835,1.98311679311586,1.73099356277915,1.40063073945324,1.86221848103277,0.544872502151076,0.533116631217645,0.667350348952031,1.12189324682902,1.4395180157894,1.96863747536911,0.134355677998131,0.0248558074831081,0.317570439332289,0.0933082155016152,1.18592538642146,1.21561677674173,0.457758264817782,0.201430730380798,0.45471943479315,1.36909465662478,0.596932794963134,1.93482330064351,0.0456198359566085,0.0279432915365016,0.134702619864445,0.139830372308689,0.251175287721227,0.262990239856241,1.39522367169599,0.649635708915762,1.06379472606828,0.520479212385627,1.67360983656524,2.17000598712816,0.701163371436954,0.29589146134433,0.86988781305645,0.630286489656859,1.51517164443497,1.8587954028562,0.0559673604356818,0.0708751915927056,0,0.0882193838517775,0.156343739884109,0.365786040445598,0.239797738698742,0,0,0.583420294564377,1.04332756386942,1.31706428608514,0.248604739967468,0.17963641589423,0.168725113045826,0.696834494646349,0.768722916606486,0.839254018901769,0.811301992629942,0.255589585546136,1.00023904407779,1.7594527472804,1.77265283604777,0.555753241542674,0.56278909900239,1.24987787581402,0.25283572200656,0.703135986499789,3.61871353524293,0.372057223987552,0.157920272396052,0.205526066292647,0.534825767368535,0.630319812361237,0,0.448269382063109,0.383717108349009,0.430765339367849,0.685512480735824,0.326432986915678,2.37794979167781,0,0,0.0338530467551094,0.262910520058758,0,0
"SRSF11",1.64625727846662,0.608249004352841,0.534455112018695,1.30897175434128,0.291953779792224,0.327622012522094,1.56668336149392,1.18393674042642,0.947638295184179,1.71221106379133,1.11675527794586,0.757215166065051,3.21043913917837,3.08851539909078,4.10102358527465,3.57786408424509,1.96603655355505,1.74557705436805,2.21694328492473,1.56848127209471,1.10912806355549,2.88782244290313,1.75738374996218,1.57965351858568,1.99497438546633,1.20833571526677,1.16617112683607,2.10176433265522,1.0665156796549,1.2298140930844,1.40694989273687,1.25342651773005,0.712099206627311,2.15915564453489,1.63112212516856,0.797773543475796,1.58410845696605,1.16487790753589,0.940022305855008,1.9261165818935,0.770351905853409,0.593802504571557,2.80371499754586,2.73731958333641,1.88758095150149,3.9233217897769,1.91600444009345,2.07414812547526,1.58075828308248,0.94508840687098,0.723713599715673,1.97135964792314,0.580863570509736,0.592959336741324,2.48688644879274,1.87826096675536,2.14662519860392,2.45118757722759,1.34302081935573,0.92237128322067,1.56850174455978,5.84840726376601,0,1.49396393539379,0.71524322774417,0.686155741158295,1.05649793144749,0.685967980381297,0.838984094838098,1.66132725086268,0.359595220543071,0.2970516609427,2.34994067339514,2.82791435094554,2.50773470811669,1.89677869682165,1.24316567872577,4.48584545823418,5.04842740774139,2.58141733062446,6.91787598005285,2.94957886643704,0.637308010961698,2.04063122580312,1.52398075067951,0.663831259108389,1.72722524616153,2.0761523063291,0.577546907869156,1.46354946903732,1.14451042451652,0.852524738264348,1.36667412104052,1.27293190481812,0.309120283402313,1.42409596282444,6.13633572602588,0.722716652986527,2.18075434203232,0,0
"JAK1",5.56223787780089,5.68518350685244,4.13705079600885,4.95991369027335,7.71462218983253,8.2073627221685,5.828067091759,6.02891395401207,4.46640791273877,5.47180138138769,9.66562018726304,7.47483455799814,13.4371442661864,15.7126015771394,13.8388703755363,12.3917620430227,16.0195224925647,17.7740658563499,8.3376530684746,7.74267875032615,6.59768456710939,7.66890407884774,12.9606196611453,14.4369581426661,4.92728235057241,4.6114386128394,3.5624487689058,4.67704523171767,7.66575172827909,6.73644896105124,4.73259591508059,6.58880363769337,4.57304480537933,7.18498865807215,11.6456762594692,6.09571662899594,3.98875806685428,4.26848819271871,2.39472966664293,4.738550109369,5.39386159330348,5.34320988972173,8.43730331706913,9.98978620702117,6.68782158740471,11.3643500201586,12.570586981424,12.7627946597805,3.98932780199458,4.95635209276935,3.3659999588622,4.59372470381459,7.78937645845338,5.41678030427331,3.88643530888421,4.33988774172418,2.71578575915673,4.76479997986946,7.01302091945101,5.07807997356417,5.54868883930332,6.33445945945946,3.93231951777183,5.24116919699086,9.439647408366,9.86440904530421,6.38024788176074,5.25612013869528,3.37141048760262,4.78888624897156,8.24368424956423,6.88060006866992,7.49138158608088,10.746773565811,8.51768490643724,16.867720202605,14.2962632556519,17.2863111316254,13.6968105171241,13.1380288942468,16.5997357443746,9.4199086454817,11.464778757097,5.90508975132821,5.94175878687277,3.90645560136646,5.35494792395816,9.98812294251624,11.9257922847154,5.58391777842208,2.10115831855074,4.0407567178955,4.95632538864077,8.28461922892202,9.06655399810409,2.90883835191936,1.37815795928379,0.839016258374383,3.40315670503276,1.30718954248366,3.60582737446195
"ASH1L",1.04819118215214,0.995119304172787,0.537622251707086,0.931425894640988,0.546688690459479,0.523854225422053,1.05423014584199,0.778340790957982,0.603017224659243,1.03644313657926,1.05248045656378,0.660327528125361,3.59371888707526,5.44481839939129,3.09283153883292,3.35770095412975,2.5291994516439,2.54575089645793,1.8620714337894,1.49917385378815,0.947305452541105,2.04427120322672,2.23108306544716,2.22029838239923,1.54831602343698,1.12493769735754,0.658010613133487,1.33269850626009,0.340136054421769,0.488735953065736,0.952123472961351,0.993091236228604,0.329774217416755,1.2809531341316,0.132170235263019,0.281501308940527,1.00920132067507,0.967210463164725,0.713731742703178,1.29659994189276,0.569072548087109,0.487884681110895,2.85939632228299,3.4420725899335,1.74333948325445,3.12128896264109,2.09033801446929,2.14473383779445,0.914327346332122,0.820623932279389,0.377557193865219,1.07283037428178,0.771372068695909,0.43272933916661,1.26765980257178,1.20331549526556,1.16991403241449,1.4073691805005,0.348276337894264,0.673054401601104,1.0626836722371,0,0.883080183680678,1.2905159321385,0.852604828748751,1.14853901891469,1.07362220678234,0.574484491091328,0.123989485691613,0.790398816794038,0.541701788225215,0.543215123100426,1.81334217261175,2.13365427284063,1.96018208720232,2.36811369564255,1.78162176126999,7.48011445307682,8.00544730771531,6.91202760936077,7.40143316814048,1.54330689343746,3.21434502434328,1.27760669821612,0.531520950624407,0.75067259227858,0.960645308932317,1.63607318013148,1.00464928711718,0.969935255234662,0.706422417046544,0.443023879355139,2.28146384241316,0.247199215112422,0.796427475853035,1.04807679440954,0,0.27482076333759,1.98846990691554,0,0
"FDPS",0.29519791726083,0.43584469863162,0.447948754852561,0.445555406050239,0.615147842838017,0.535736148186882,0.43844407741998,0.435846318902465,0.517974802917144,0.646001517426704,0.594160388586999,0.618527968313835,0.505127870883818,0.554608837709683,0.604133538491633,0.698322350750617,0.568330778832609,0.509482833738805,0.450426064609,0.484049353551382,0.757830094302345,0.623890934122408,0.602551314294983,0.594075129215832,0.560433858312881,0.471941497919386,0.363225348936624,0.636049481748679,0.613280869677569,0.570962402730672,0.389489392921306,0.453914337331902,0.80478329455752,0.778202433521409,0.454323175630286,0.541416444104399,0.582891897643762,0.71584511049333,0.548673650653039,0.770354946522888,0.723584699751662,0.933153488486526,0.629872896496122,0.513695649124408,0,0.834750804059109,0.581040582154087,0.515086384237448,0.478870557484352,0.519093538990887,0.728941028290654,0.63213015095403,0.849159238183282,0.551191553847135,1.86529900970374,0.959072299388434,1.23316445362358,1.72442329274821,2.34380392480258,0.830736153879574,0.499369697259033,0,0,0.610079389249603,0.597409768277053,0.6168671212994,0.22508231862497,0.260824204486176,0.21043771043771,0.589931114771036,0.610577628441932,0.558299647541403,0.739725922851861,1.1668261939702,0.89184373576678,0.596653421207124,0.545671362965081,0.522292365086594,0.292960148147527,0.986290064888828,0.313388840082941,3.37374406019986,0,0.509985776211318,0.467248171469845,0.604371649299501,0.831386982699917,0.76142637943042,0.487052588367897,0.17504063206741,0.10851871947911,0.502406529003979,0.374391587915933,0.617685350666421,0.656356484395585,0.767977501910146,0.245248313917842,0.77029493469782,0.228536261035529,0,1.82079954761231
"KRTCAP2",0.787370744033652,0.86567756004068,0.799776142774979,0.780113075646714,0.696307176857692,0.751458945814205,0.830839182326403,0.851081817122469,1.10970055800948,0.801914466017734,0.677100235244283,0.857891333430469,0.57673554353143,0.414074902789374,0.808471046132654,0.508932252928481,0.554055668722543,0.478731186686871,0.698466575040737,0.606709805745631,0.714719448763642,0.667871166813789,0.579082589282122,0.57000581669071,0.634971258044428,0.825744531579165,0.889105220332743,0.590588176835924,0.614248758663677,0.610861320676947,1.07082520959478,0.698370765262065,1.28882296824519,0.75071369945389,0.905393126273533,0.976675109714804,1.05520781649369,1.11977359911361,1.74291939046094,0.834387702706849,1.05398472231999,1.13189264842892,0.967507857606607,1.03815348619429,1.0442736116512,0.632952926485725,1.02178510354845,0.806954929757607,1.05429128916608,1.11165114208152,1.31884564593721,0.854705499020256,0.981036058717559,1.03716179347453,0.700208994461862,0.808763738830569,1.40549551553668,0.824527418265891,0.293828938456961,1.02117228039951,1.41683978628188,3.73692077727952,0,0.659903702882537,0.634493920545314,0.724772498785099,0.923853942136036,1.81043708584429,0.2976458198064,0.628532316128088,0.744148831020308,0.41758770976979,0.791945636103895,0.953363100852233,0.639042219527283,0.566789699970265,0.723122655058839,0.346697782529835,0.245331173286786,0.949694636599239,0.27685159455583,1.69466272333653,1.7631006898349,0.91603033361696,0.823841729532886,1.18478601240238,1.04095112072878,0.269579712604904,0.485591913247752,0.958491033713756,0.21703743895822,1.81967185314431,0.61168718406051,0,0.295649553283807,3.30292749231355,2.77798911840222,4.4929198924522,0.628197420330839,0,1.70403738114671
"LAMTOR2",0.791518383501971,0.5928501372233,0.639756223689206,0.717168076084532,0.682797520081405,0.547792752756677,0.647572005304332,0.64217919837588,0.871556623937465,0.666960810670482,0.604791863276437,0.50238977711968,0.476560149094121,0.187682579007568,0.658530720183154,0.375138969992481,0.302609939343096,0.244098830734613,0.586179687360354,0.699108868529928,0.940422537167819,0.525965575668914,0.404100594776718,0.320558090754384,0.592583859257707,0.357048227463888,0.689475550480524,0.422980806978346,0.572644516743896,0.242967119101419,0.721647199696085,0.680719726666124,1.11923752273964,0.697623363864926,0.717735905007352,0.499370460357687,0.862882667095319,0.80837655222374,1.28121844468935,0.796114650623718,0.653751432015118,0.848532800402447,0.474010725068918,0.320438702256371,0.252684775742262,0.611291474570799,0.372585587975688,0.3520816562427,0.787806740655137,0.687538685644824,0.97888606504773,0.806986107136736,0.694190947596218,0.702363800222431,1.2082914289973,0.972167727436945,1.02617786937232,0.921337158608017,0.562775417613965,0.533400376842701,1.01453069949542,0,1.36811097723445,0.675352973706844,0.862659130556736,0.569280557874841,0.589740664229194,0.995342611632626,0.21043771043771,0.887005139326415,0.688989308325029,0.625294023033641,0.711018821572526,0.86250352017044,0.558354648869013,0.231697631331958,0.363087292283261,0.0992582901333168,0.119796345258418,0.120809423135005,0.144574164897098,0,0.551298307514196,0.942076048008511,1.13725427646572,2.21370335346347,1.08085171907148,0.414677623166588,0.102999340804219,0.770038866053364,0.10851871947911,1.09717910779966,0.372403555407834,1.12555723163792,0.408793819516001,0.742924082203243,0.245248313917842,2.0328017379553,0.384583997817182,0,1.16612265563563
"TPM3",7.16330854413325,5.48527553361619,8.12753400701802,6.24276276486913,10.6338514980655,10.0375450549492,8.06727898752316,8.27801566158455,8.03617489384426,6.76457912314225,9.50007162304605,8.49426309018117,8.72414272563267,7.35208434034526,9.77826240388661,8.3952958733088,9.47586469791117,9.24475031103767,8.83995813093672,7.97380249162731,8.23878509723191,6.81491405776397,8.8041326240438,9.08662364934759,5.98422684450761,5.02642894757498,5.64058237142363,3.91407947286097,8.84974988268071,8.62897125654975,7.23967295564103,7.05706824373918,7.12172510352613,6.49486751057267,8.22496907895326,8.953768474057,10.9668263762449,9.72598363157613,8.32396796194874,7.59305156126089,11.6352983217796,10.4874135112676,9.26876374598316,9.6657376892227,6.01909083681996,6.96440892608459,10.6908203412328,10.9818613940974,8.40498901330499,8.38723907368429,7.80613270954428,6.71890852607991,11.7829644955745,9.51530697852279,10.4152363107534,10.1875248095981,9.70147202880097,7.95062862063317,10.9668815123098,9.48467293365352,9.97029454026055,13.8083010140185,16.1647924510029,6.50020608990358,10.5380159992886,9.14205350062139,8.58016538350138,8.11988721980222,9.85325955047434,6.97634091066997,10.4942529672241,9.6004546724788,9.16643402673377,9.91570137186548,6.94205812328823,10.674470899954,10.7884237198534,3.17304583627675,5.07399233943976,4.62379656278722,3.06055632134841,7.06605859562755,7.2915144456681,13.4038266992906,14.446698046104,11.9096157057746,10.9454850548899,16.1632237663259,17.8484302731743,7.65392091053908,5.28202422136626,7.09427578018011,4.94018498011509,7.45803152638075,9.4714844396882,3.3241848634836,2.62423816697187,4.5963820258592,2.42086038736621,1.30718954248366,9.80452407322137
"MRPL9",1.32666395860946,1.89885924363267,0.627101345426293,1.1522376078136,1.27622582044656,1.13816305311322,1.18153171880835,1.20061134411254,0.898545346517345,1.07256267548625,1.28578903768589,1.26942511993343,0.831185938872558,0.780583800882019,0.211315603231858,0.897876210186155,1.06949021604669,1.08864187529971,1.08472465164846,0.902963600191596,1.00094642621156,0.85518099988146,1.19606984116767,1.11472691216923,0.708838553741947,1.12009670645864,0.754473753121883,0.845520114563714,1.12786240213104,0.916671951243307,1.08083120769264,0.941560468851617,1.10612399039227,0.861918006359442,1.26465849099766,0.932930838896449,1.04585900066413,0.962896182831248,1.17910273583543,1.04311861887588,0.990588769639085,1.28131151560812,0.847852112747512,0.846224914480294,1.06666666666667,0.87254786272851,1.18917282040885,0.963552483464464,1.31564457520092,1.09169537189391,1.22530991813981,0.925058310350542,1.12022430908635,1.01148328168052,1.38342310981887,1.32708931988613,0.735403767401291,1.26228139112837,1.37802551796787,1.77505234596586,1.06802130063729,2.11148648648649,1.02997219075085,0.938622180054354,0.99431384876008,0.995978361424775,1.08254952545353,1.87284226766022,1.24804524721663,1.434867685678,1.43639466802931,1.56983121867979,1.09110198722461,1.06270612766851,1.02585837095802,1.19950621103855,0.964802357191851,0.50837547777455,0.83022359653021,0.319887399635328,0.478109811381476,3.22944007275628,1.08330625067707,1.85529471957073,1.5889242469817,1.39031012951652,1.85156900399565,0.752746612680158,1.54928156304452,0.742781236238523,0.506187885219967,0.988093903404062,0.369371545353922,1.21228055963962,0.144490101287993,0.579338868783898,0,0.509813310448433,0.304516761413662,1.30718954248366,0
"ENSBTAG00000050046",2.65703874976761,1.90002928595308,2.88200968544555,2.98607727576238,0.199671720047505,0.251683251563245,2.83041942790575,2.03470297547896,2.96198548469727,3.00503947272563,0.242959901528218,0.216441154176477,1.44321009470949,0.572992271525965,0.516817821125421,1.33497815524949,0.104389312981203,0.0776474901834685,2.1663966877604,1.89657339122204,2.50077682430463,2.21153695172516,0.112468302967902,0.140530844118999,2.92609832607007,2.70280707895188,4.04959905274489,4.02345420280357,0.380343830823064,0.282191924798717,2.98221612598774,2.29972295737542,3.17552913681518,3.15351274354769,0.738966351767873,0.239558194443357,2.59803829445794,2.15405043477841,2.90367689520184,2.61216355793108,0.257844826443329,0.193278343657375,1.48538715892897,0.666662369857134,0.354686796201684,1.52226959257865,0.101327046908206,0.0883833826052888,2.80543312716909,2.03062276384378,3.49784804378297,3.09815046929346,0.11958074455542,0.256091967515469,2.05647680846533,1.45848840060664,2.98203752188758,2.06741304043729,0.226532226504063,0.201963081148766,3.29633970768939,7.95989375025249,0.694033147058593,3.10672254845652,0.167698037093731,0.222989076302932,2.72045500812155,1.44529943307873,2.98247781326262,2.8900638420392,0.156931593864105,0.316118188268317,1.93574961683229,1.61790346213389,2.46965281060061,0.0846579439831281,0.103828437026249,0.471979137103183,0.219169493837804,0.24013119816573,0.626805564438113,0,0,1.20976355677935,1.49083479542478,1.91217888570553,1.94894904140227,0,0.261506276150628,2.36606220649391,0.810588189465929,2.68275895414093,2.22665056434002,0.46279155868197,0.0820856317310218,1.41164263944759,0,1.4807399483472,0.869340642917057,0,0
"PSMD4",0.864077160179421,1.15574161647403,0.646771511754874,1.00262889909589,1.10686305127617,1.05302002723095,0.828415030181797,0.915455432965661,0.854639668263505,0.866515921123876,0.988547935514795,0.875419019169477,0.622015107183431,0.59031207002848,0.325726760708473,0.7276816600284,0.924144500651957,0.8455231674981,0.885763463252897,1.01800682599779,0.848965576089721,0.667358096137365,0.720875271656909,0.919481017924632,0.892184864673476,0.596524837308129,0.713718085133353,0.657217145937679,0,0.774321112538212,0.985758197638283,1.36868536279163,1.1850142034872,1.46568265455687,0.481883771643168,1.41678979747173,0.8848449373057,0.988902762773255,1.29856985943031,1.00098214353025,1.11177292782359,1.01384088024984,0.945817388233688,1.12224534173073,1.65226850236286,1.11951817207349,0.844423495901708,0.963193255396278,0.918467387648752,0.894473717672383,0.752071901456977,0.935530574907398,0.953540906333004,0.964693859335588,0.927894751421907,0.971515629291052,1.15923052180848,1.12903531752628,1.2304637633661,1.96563387634043,1.3410173468448,0,0.831462542612455,0.932148552267362,1.25391655066465,0.803303646857659,0.703962551671061,0.732618873107374,1.60865953443022,0.88475173109203,1.12425050770977,0.98628963977906,1.00836695224662,1.41333198148957,1.12227792058103,0.986869111746556,1.18175490711783,0.635074095825407,0.716105548508189,0.954183887525516,0.462811326008801,3.1315549052416,0.281183218985491,1.03796575719135,0.809590051619202,0.952934052111963,1.14288264224212,1.85467740070465,1.3557839197059,1.09559398010801,0,0.425375507854839,0.531311612016448,0.997382440683113,0.57555867035228,0.678029447322221,0.711247179712063,0.630539445818459,0.461603253481758,0,0.58594027911485
"HDGF",0.22470685247572,0.300634338454138,0.199066352631455,0.284314133016931,0.526501139133069,0.412295904023812,0.340853996930195,0.195255132176757,0.248058231735293,0.292248492566024,0.592919487984019,0.271966156265271,0.334894003012431,0.36820611243541,0.438598790348974,0.426727090809549,0.474497062596442,0.312623202326645,0.375428319105425,0.181591533008242,0.123587418126297,0.331935248334015,0.425972986446013,0.336253985698462,0.50615024301479,0.204135496592008,0.149941358921535,0.411204399298976,1.13192949881308,0.412913096640154,0.300891456177899,0.196402498654079,0.335659687596541,0.335688441699255,1.25857806776673,0.281774723064285,0.48527845153562,0.259612477770579,0.416067061297279,0.433263011383966,0.479745305229157,0.246228556677437,0.478559618072444,0.173840393694934,0,0.558125173789671,0.462414327900646,0.402990318543349,0.406929028814392,0.251170151012886,0.324772914824709,0.42234163736918,0.364023179995299,0.301154534265959,0.835830020745104,0.441833557688463,0.500111845999613,0.711728316509645,0.395787232170188,0.247493988839589,0.38075925292638,0,0,0.258307856849942,0.480407041920494,0.37773016700627,0.793405173400729,0.260824204486176,0.151061965618297,0.386453756885995,0.375093311213832,0.51287517246073,0.52797653091481,0.480069427696184,0.408346563325309,0.591960713612963,0.279585608215435,0.204438619675651,0.330110983219961,0.271170548328879,0.294775194126954,0,0,1.63212859518476,1.08595378128817,1.15404066555861,1.1485271846517,1.24118884866438,0.915457630065297,0.300056840293172,0,0.135589823951755,0.120461068840009,0.251414204902577,0.641545590189404,0.285339489177659,0.490496627835684,0.196419204657648,0.208272941769323,1.25944584382872,0
"CTSS",0.92502197742572,1.1865394721277,0.807860503710168,1.2645254539565,1.01305881174946,1.36491393518814,1.57123967011732,1.19759294078015,0.901969699208847,1.241240851517,1.21417331982737,1.51387505693929,1.73602025446735,3.38758867282477,1.66433329282821,1.25141536750519,2.84359743458437,2.80689426145897,1.7122811153457,1.31248763925303,1.12563526655603,1.27905945304942,2.19895359800161,2.05809613087512,0.81687789696532,0.543693014431878,0.343925659713802,0.466098777938934,0.792762492979411,0.758597267666069,1.27565676483047,0.533693982123593,0.625964020965944,0.656649335863155,1.07489778204244,0.993120668344513,1.21725310900525,0.738312311582858,0.810506417236058,0.828690676723691,1.01666412133341,1.27262170411726,1.91376489080906,2.24019387438498,1.94271752911686,1.3022488245368,2.55983683712399,3.13319776346619,1.3325951443262,0.913920491507287,0.805782739826487,0.871571958451444,1.22911450311755,1.32691485055931,0.5917222402283,0.530847248989595,0.209181069869323,0.476775594930406,0.304477880472734,0.966000226086768,1.81811117346774,0,3.41938253390205,1.40625213383573,1.84103480657961,1.42061714422115,1.77649342921704,1.05600453089989,0.746810613357747,1.28410429780846,0.982027119019138,2.00647212653937,2.22481397188543,2.03712292284031,1.03378825233177,2.6352020801522,2.31718190607426,0.325086696240379,1.06376097727062,0.349070701410292,0.482606126800157,0.882999215273176,2.46487449350377,1.32111562473652,1.05728349315709,0.672406648297663,1.43295956488349,1.42735464330416,1.38650489445152,1.43173165572595,0.10851871947911,0.384610585097614,0.688674143888841,2.13217641542485,1.6467308384051,2.67755205770207,0,4.96750217000014,0.459162759509609,0,0.957854406130268
