"method","animal","dims","resolution","cluster","cell_count","silhouette_score","is_small_cluster","average_silhouette_score","cumulative_variance","n_DEGs"
"SCT","animal28",10,0.5,"6",1534,0.171393998774949,FALSE,0.156555226139744,0.787978246691232,771
"SCT","animal28",10,0.5,"7",1467,0.0819439229280472,FALSE,0.156555226139744,0.787978246691232,629
"SCT","animal28",10,0.5,"8",1251,0.437820958039301,FALSE,0.156555226139744,0.787978246691232,1857
"SCT","animal28",10,0.5,"9",820,0.212244011873363,FALSE,0.156555226139744,0.787978246691232,276
"SCT","animal25",10,0.75,"0",1730,NA,FALSE,0.165502168430633,0.743573718858599,162
"SCT","animal25",10,0.75,"1",1535,0.212724829652485,FALSE,0.165502168430633,0.743573718858599,2897
"SCT","animal25",10,0.75,"2",837,0.19204954072724,FALSE,0.165502168430633,0.743573718858599,14
"SCT","animal25",10,0.75,"3",773,0.238657620819051,FALSE,0.165502168430633,0.743573718858599,1038
"SCT","animal25",10,0.75,"4",641,0.14478230960225,FALSE,0.165502168430633,0.743573718858599,988
"SCT","animal25",10,0.75,"5",634,0.207130793160699,FALSE,0.165502168430633,0.743573718858599,582
"SCT","animal25",10,0.75,"6",512,0.205281597897598,FALSE,0.165502168430633,0.743573718858599,1542
"SCT","animal25",10,0.75,"7",468,0.0248527679406834,FALSE,0.165502168430633,0.743573718858599,625
"SCT","animal25",10,0.75,"8",314,-0.0762301172546182,FALSE,0.165502168430633,0.743573718858599,1198
"SCT","animal25",10,0.75,"9",263,0.0483237773856106,FALSE,0.165502168430633,0.743573718858599,185
"SCT","animal25",10,0.75,"10",258,0.289539962191824,FALSE,0.165502168430633,0.743573718858599,367
"SCT","animal25",10,0.75,"11",211,0.110380761017172,FALSE,0.165502168430633,0.743573718858599,1064
"SCT","animal25",10,0.75,"12",183,0.293269179510448,FALSE,0.165502168430633,0.743573718858599,1606
"SCT","animal25",10,0.75,"13",79,-0.0295824231956735,TRUE,0.165502168430633,0.743573718858599,2510
"SCT","animal25",10,0.75,"14",79,0.00213117538424749,TRUE,0.165502168430633,0.743573718858599,867
"SCT","animal26",10,0.75,"0",527,NA,FALSE,0.215303202495845,0.733626732914545,1394
"SCT","animal26",10,0.75,"1",510,0.370317276252234,FALSE,0.215303202495845,0.733626732914545,167
"SCT","animal26",10,0.75,"2",474,0.410991357856933,FALSE,0.215303202495845,0.733626732914545,293
"SCT","animal26",10,0.75,"3",395,0.170342207559969,FALSE,0.215303202495845,0.733626732914545,2117
"SCT","animal26",10,0.75,"4",383,0.245581574247876,FALSE,0.215303202495845,0.733626732914545,770
"SCT","animal26",10,0.75,"5",362,0.355203235869795,FALSE,0.215303202495845,0.733626732914545,734
"SCT","animal26",10,0.75,"6",350,0.0658665393907551,FALSE,0.215303202495845,0.733626732914545,648
"SCT","animal26",10,0.75,"7",318,-0.0264053123690178,FALSE,0.215303202495845,0.733626732914545,934
"SCT","animal26",10,0.75,"8",311,0.364652661284528,FALSE,0.215303202495845,0.733626732914545,257
"SCT","animal26",10,0.75,"9",303,0.0498431656389342,FALSE,0.215303202495845,0.733626732914545,2220
"SCT","animal26",10,0.75,"10",287,0.0716126949178167,FALSE,0.215303202495845,0.733626732914545,1049
"SCT","animal26",10,0.75,"11",15,0.0638124829425306,TRUE,0.215303202495845,0.733626732914545,347
"SCT","animal27",10,0.75,"0",1082,NA,FALSE,0.127904280951214,0.681046775746021,24
"SCT","animal27",10,0.75,"1",843,0.296294084445028,FALSE,0.127904280951214,0.681046775746021,1146
"SCT","animal27",10,0.75,"2",784,0.171261141075401,FALSE,0.127904280951214,0.681046775746021,25
"SCT","animal27",10,0.75,"3",770,0.0231342876590809,FALSE,0.127904280951214,0.681046775746021,43
"SCT","animal27",10,0.75,"4",738,0.0372441826341382,FALSE,0.127904280951214,0.681046775746021,993
"SCT","animal27",10,0.75,"5",432,0.016932281230541,FALSE,0.127904280951214,0.681046775746021,349
"SCT","animal27",10,0.75,"6",407,0.100503545608253,FALSE,0.127904280951214,0.681046775746021,148
"SCT","animal27",10,0.75,"7",338,0.0918079939114588,FALSE,0.127904280951214,0.681046775746021,1067
"SCT","animal27",10,0.75,"8",152,0.077916358532211,FALSE,0.127904280951214,0.681046775746021,276
"SCT","animal27",10,0.75,"9",121,0.380309592305335,FALSE,0.127904280951214,0.681046775746021,766
"SCT","animal27",10,0.75,"10",112,0.186924202251433,FALSE,0.127904280951214,0.681046775746021,142
"SCT","animal27",10,0.75,"11",79,0.290145254980619,TRUE,0.127904280951214,0.681046775746021,782
"SCT","animal27",10,0.75,"12",29,-0.0784013409512899,TRUE,0.127904280951214,0.681046775746021,453
"SCT","animal28",10,0.75,"0",2486,NA,FALSE,0.147509715417069,0.787978246691232,414
"SCT","animal28",10,0.75,"1",2244,0.0901548396627289,FALSE,0.147509715417069,0.787978246691232,2458
"SCT","animal28",10,0.75,"2",2179,0.315990798315735,FALSE,0.147509715417069,0.787978246691232,264
"SCT","animal28",10,0.75,"3",1942,0.326392640214816,FALSE,0.147509715417069,0.787978246691232,671
"SCT","animal28",10,0.75,"4",1854,-0.0385359760914164,FALSE,0.147509715417069,0.787978246691232,2234
"SCT","animal28",10,0.75,"5",1578,0.122208436126122,FALSE,0.147509715417069,0.787978246691232,906
"SCT","animal28",10,0.75,"6",1442,0.047203255468598,FALSE,0.147509715417069,0.787978246691232,109
"SCT","animal28",10,0.75,"7",1305,0.0784137847011445,FALSE,0.147509715417069,0.787978246691232,771
"SCT","animal28",10,0.75,"8",1205,0.290589448634923,FALSE,0.147509715417069,0.787978246691232,635
"SCT","animal28",10,0.75,"9",963,0.164337529095165,FALSE,0.147509715417069,0.787978246691232,3113
"SCT","animal28",10,0.75,"10",917,-0.00760580863999023,FALSE,0.147509715417069,0.787978246691232,275
"SCT","animal28",10,0.75,"11",482,0.291943423194939,FALSE,0.147509715417069,0.787978246691232,14
"SCT","animal28",10,0.75,"12",344,-0.049047710780201,FALSE,0.147509715417069,0.787978246691232,1442
"SCT","animal28",10,0.75,"13",336,0.12710453948511,FALSE,0.147509715417069,0.787978246691232,2255
"SCT","animal25",15,0.25,"0",2668,NA,FALSE,0.172999357298289,0.832923187426802,1054
"SCT","animal25",15,0.25,"1",1691,0.210101996966308,FALSE,0.172999357298289,0.832923187426802,373
"SCT","animal25",15,0.25,"2",876,0.170221340838683,FALSE,0.172999357298289,0.832923187426802,14
"SCT","animal25",15,0.25,"3",668,0.0290092035751952,FALSE,0.172999357298289,0.832923187426802,1045
"SCT","animal25",15,0.25,"4",636,0.201611772189853,FALSE,0.172999357298289,0.832923187426802,988
"SCT","animal25",15,0.25,"5",631,0.229808287018839,FALSE,0.172999357298289,0.832923187426802,940
"SCT","animal25",15,0.25,"6",577,0.220865898820049,FALSE,0.172999357298289,0.832923187426802,1780
"SCT","animal25",15,0.25,"7",265,0.0631905459448825,FALSE,0.172999357298289,0.832923187426802,367
"SCT","animal25",15,0.25,"8",205,0.24894552521334,FALSE,0.172999357298289,0.832923187426802,1809
"SCT","animal25",15,0.25,"9",187,0.346817593288538,FALSE,0.172999357298289,0.832923187426802,294
"SCT","animal25",15,0.25,"10",71,-0.0528371614693975,TRUE,0.172999357298289,0.832923187426802,2686
"SCT","animal25",15,0.25,"11",42,0.0711040325498475,TRUE,0.172999357298289,0.832923187426802,146
"SCT","animal26",15,0.25,"0",896,NA,FALSE,0.188342638731254,0.821716394055163,1487
"SCT","animal26",15,0.25,"1",717,0.210043376936305,FALSE,0.188342638731254,0.821716394055163,686
"SCT","animal26",15,0.25,"2",611,0.122115569450866,FALSE,0.188342638731254,0.821716394055163,913
"SCT","animal26",15,0.25,"3",588,0.220578473913652,FALSE,0.188342638731254,0.821716394055163,167
"SCT","animal26",15,0.25,"4",523,0.00775203984735556,FALSE,0.188342638731254,0.821716394055163,2106
"SCT","animal26",15,0.25,"5",426,0.324961286210355,FALSE,0.188342638731254,0.821716394055163,901
"SCT","animal26",15,0.25,"6",391,0.219483323555257,FALSE,0.188342638731254,0.821716394055163,745
"SCT","animal26",15,0.25,"7",83,0.312923808486618,TRUE,0.188342638731254,0.821716394055163,261
"SCT","animal27",15,0.25,"0",2401,NA,FALSE,0.191767530357818,0.783415278184961,6
"SCT","animal27",15,0.25,"1",1513,0.369146673830484,FALSE,0.191767530357818,0.783415278184961,1146
"SCT","animal27",15,0.25,"2",1266,0.153395962897137,FALSE,0.191767530357818,0.783415278184961,223
"SCT","animal27",15,0.25,"3",337,-0.088787344325926,FALSE,0.191767530357818,0.783415278184961,423
"SCT","animal27",15,0.25,"4",152,0.0827350215006016,FALSE,0.191767530357818,0.783415278184961,148
"SCT","animal27",15,0.25,"5",117,0.367175846020158,FALSE,0.191767530357818,0.783415278184961,276
"SCT","animal27",15,0.25,"6",72,0.205049747837271,TRUE,0.191767530357818,0.783415278184961,714
"SCT","animal27",15,0.25,"7",29,0.0111571525866073,TRUE,0.191767530357818,0.783415278184961,145
"SCT","animal28",15,0.25,"0",5716,NA,FALSE,0.161298357959523,0.857824596828327,1191
"SCT","animal28",15,0.25,"1",3236,0.161055667294469,FALSE,0.161298357959523,0.857824596828327,301
"SCT","animal28",15,0.25,"2",3055,0.31924146490313,FALSE,0.161298357959523,0.857824596828327,448
"SCT","animal28",15,0.25,"3",1968,0.10138465228938,FALSE,0.161298357959523,0.857824596828327,2240
"SCT","animal28",15,0.25,"4",1862,0.03940260093292,FALSE,0.161298357959523,0.857824596828327,1041
"SCT","animal28",15,0.25,"5",1855,0.168149548886797,FALSE,0.161298357959523,0.857824596828327,741
"SCT","animal28",15,0.25,"6",1565,0.120633240923947,FALSE,0.161298357959523,0.857824596828327,544
"SCT","animal28",15,0.25,"7",20,0.140373219203346,TRUE,0.161298357959523,0.857824596828327,1850
"SCT","animal25",15,0.5,"0",2219,NA,FALSE,0.168711260204976,0.832923187426802,170
"SCT","animal25",15,0.5,"1",2054,0.214132570859555,FALSE,0.168711260204976,0.832923187426802,2935
"SCT","animal25",15,0.5,"2",687,0.157813290906856,FALSE,0.168711260204976,0.832923187426802,14
"SCT","animal25",15,0.5,"3",669,0.156851497259917,FALSE,0.168711260204976,0.832923187426802,1039
"SCT","animal25",15,0.5,"4",641,-0.0407250086296889,FALSE,0.168711260204976,0.832923187426802,988
"SCT","animal25",15,0.5,"5",635,0.207757711748955,FALSE,0.168711260204976,0.832923187426802,699
"SCT","animal25",15,0.5,"6",313,0.224450796505114,FALSE,0.168711260204976,0.832923187426802,195
"SCT","animal25",15,0.5,"7",268,0.0365612565430456,FALSE,0.168711260204976,0.832923187426802,675
"SCT","animal25",15,0.5,"8",266,0.141317535367808,FALSE,0.168711260204976,0.832923187426802,1780
"SCT","animal25",15,0.5,"9",259,0.23097766232301,FALSE,0.168711260204976,0.832923187426802,1177
"SCT","animal25",15,0.5,"10",205,0.289075241463431,FALSE,0.168711260204976,0.832923187426802,367
"SCT","animal25",15,0.5,"11",187,0.345762015772419,FALSE,0.168711260204976,0.832923187426802,1716
"SCT","animal25",15,0.5,"12",47,-0.0518428009574411,TRUE,0.168711260204976,0.832923187426802,294
"SCT","animal25",15,0.5,"13",42,0.149151393354099,TRUE,0.168711260204976,0.832923187426802,2686
"SCT","animal25",15,0.5,"14",25,0.250531450217391,TRUE,0.168711260204976,0.832923187426802,436
"SCT","animal26",15,0.5,"0",894,NA,FALSE,0.183131370519201,0.821716394055163,1487
"SCT","animal26",15,0.5,"1",608,0.189997516850852,FALSE,0.183131370519201,0.821716394055163,686
"SCT","animal26",15,0.5,"2",524,0.210034418348862,FALSE,0.183131370519201,0.821716394055163,913
"SCT","animal26",15,0.5,"3",505,0.299364203469804,FALSE,0.183131370519201,0.821716394055163,167
"SCT","animal26",15,0.5,"4",466,0.168510367989539,FALSE,0.183131370519201,0.821716394055163,2106
"SCT","animal26",15,0.5,"5",429,-0.0320603159088629,FALSE,0.183131370519201,0.821716394055163,745
"SCT","animal26",15,0.5,"6",392,0.198631120259103,FALSE,0.183131370519201,0.821716394055163,648
"SCT","animal26",15,0.5,"7",210,0.303687054052382,FALSE,0.183131370519201,0.821716394055163,934
"SCT","animal26",15,0.5,"8",122,0.083518770470432,FALSE,0.183131370519201,0.821716394055163,257
"SCT","animal26",15,0.5,"9",85,0.28401603842135,TRUE,0.183131370519201,0.821716394055163,338
"SCT","animal27",15,0.5,"0",1943,NA,FALSE,0.120825401474573,0.783415278184961,6
"SCT","animal27",15,0.5,"1",1497,0.227476625876951,FALSE,0.120825401474573,0.783415278184961,1128
"SCT","animal27",15,0.5,"2",569,0.0858362837905111,FALSE,0.120825401474573,0.783415278184961,43
"SCT","animal27",15,0.5,"3",465,0.0876751425985057,FALSE,0.120825401474573,0.783415278184961,418
"SCT","animal27",15,0.5,"4",419,-0.0230863886284803,FALSE,0.120825401474573,0.783415278184961,979
"SCT","animal27",15,0.5,"5",309,0.0129436520420493,FALSE,0.120825401474573,0.783415278184961,149
"SCT","animal27",15,0.5,"6",220,0.0160330928801644,FALSE,0.120825401474573,0.783415278184961,276
"SCT","animal27",15,0.5,"7",212,0.141880852584602,FALSE,0.120825401474573,0.783415278184961,755
"SCT","animal27",15,0.5,"8",152,-0.0386160541664436,FALSE,0.120825401474573,0.783415278184961,142
"SCT","animal27",15,0.5,"9",72,0.359056688397852,TRUE,0.120825401474573,0.783415278184961,453
"SCT","animal27",15,0.5,"10",29,-0.00900135047808371,TRUE,0.120825401474573,0.783415278184961,NA
"SCT","animal28",15,0.5,"0",3239,NA,FALSE,0.137148492685057,0.857824596828327,2747
"SCT","animal28",15,0.5,"1",3202,0.0657558896572485,FALSE,0.137148492685057,0.857824596828327,300
"SCT","animal28",15,0.5,"2",2628,0.221986260002617,FALSE,0.137148492685057,0.857824596828327,413
"SCT","animal28",15,0.5,"3",2347,0.0825944049760197,FALSE,0.137148492685057,0.857824596828327,265
"SCT","animal28",15,0.5,"4",1911,0.342854129797828,FALSE,0.137148492685057,0.857824596828327,2238
"SCT","animal28",15,0.5,"5",1522,0.121252820938347,FALSE,0.137148492685057,0.857824596828327,911
"SCT","animal28",15,0.5,"6",1234,0.0513947383271887,FALSE,0.137148492685057,0.857824596828327,771
"SCT","animal28",15,0.5,"7",1197,0.0814291662917519,FALSE,0.137148492685057,0.857824596828327,629
"SCT","animal28",15,0.5,"8",768,0.164017629762136,FALSE,0.137148492685057,0.857824596828327,1857
"SCT","animal28",15,0.5,"9",470,0.00438813057195399,FALSE,0.137148492685057,0.857824596828327,276
"SCT","animal28",15,0.5,"10",438,-0.0299441539133372,FALSE,0.137148492685057,0.857824596828327,15
"SCT","animal28",15,0.5,"11",321,0.186299748145584,FALSE,0.137148492685057,0.857824596828327,1054
"SCT","animal25",15,0.75,"0",1476,NA,FALSE,0.128770808076132,0.832923187426802,162
"SCT","animal25",15,0.75,"1",1404,0.108928921515765,FALSE,0.128770808076132,0.832923187426802,2897
"SCT","animal25",15,0.75,"2",870,0.0884028359657187,FALSE,0.128770808076132,0.832923187426802,14
"SCT","animal25",15,0.75,"3",652,0.209674021406642,FALSE,0.128770808076132,0.832923187426802,1038
"SCT","animal25",15,0.75,"4",638,0.0508725899096686,FALSE,0.128770808076132,0.832923187426802,988
"SCT","animal25",15,0.75,"5",635,0.188845277188102,FALSE,0.128770808076132,0.832923187426802,582
"SCT","animal25",15,0.75,"6",607,0.201606207369732,FALSE,0.128770808076132,0.832923187426802,1542
"SCT","animal25",15,0.75,"7",571,0.106961507991298,FALSE,0.128770808076132,0.832923187426802,625
"SCT","animal25",15,0.75,"8",318,0.0380208681714476,FALSE,0.128770808076132,0.832923187426802,1198
"SCT","animal25",15,0.75,"9",303,0.100203180057978,FALSE,0.128770808076132,0.832923187426802,185
"SCT","animal25",15,0.75,"10",271,0.205699204342767,FALSE,0.128770808076132,0.832923187426802,367
"SCT","animal25",15,0.75,"11",262,0.211870087478579,FALSE,0.128770808076132,0.832923187426802,1064
"SCT","animal25",15,0.75,"12",205,0.100158273613567,FALSE,0.128770808076132,0.832923187426802,1606
"SCT","animal25",15,0.75,"13",191,0.325994919055993,FALSE,0.128770808076132,0.832923187426802,2510
"SCT","animal25",15,0.75,"14",47,-0.087568815992038,TRUE,0.128770808076132,0.832923187426802,867
"SCT","animal25",15,0.75,"15",42,0.123738620609111,TRUE,0.128770808076132,0.832923187426802,210
"SCT","animal25",15,0.75,"16",25,0.245323016442215,TRUE,0.128770808076132,0.832923187426802,504
"SCT","animal26",15,0.75,"0",607,NA,FALSE,0.167701856126114,0.821716394055163,1394
"SCT","animal26",15,0.75,"1",524,0.208519249403054,FALSE,0.167701856126114,0.821716394055163,167
"SCT","animal26",15,0.75,"2",502,0.291197216924344,FALSE,0.167701856126114,0.821716394055163,293
"SCT","animal26",15,0.75,"3",470,0.168723848501893,FALSE,0.167701856126114,0.821716394055163,2117
"SCT","animal26",15,0.75,"4",424,-0.0485789493354606,FALSE,0.167701856126114,0.821716394055163,770
"SCT","animal26",15,0.75,"5",391,0.380017653731332,FALSE,0.167701856126114,0.821716394055163,734
"SCT","animal26",15,0.75,"6",301,0.276192865627025,FALSE,0.167701856126114,0.821716394055163,648
"SCT","animal26",15,0.75,"7",286,0.0418709102038109,FALSE,0.167701856126114,0.821716394055163,934
"SCT","animal26",15,0.75,"8",225,0.0618899331173959,FALSE,0.167701856126114,0.821716394055163,257
"SCT","animal26",15,0.75,"9",213,0.0251924855304068,FALSE,0.167701856126114,0.821716394055163,2220
"SCT","animal26",15,0.75,"10",206,0.0590472159885283,FALSE,0.167701856126114,0.821716394055163,1049
"SCT","animal26",15,0.75,"11",86,0.296546227087451,TRUE,0.167701856126114,0.821716394055163,347
"SCT","animal27",15,0.75,"0",1586,NA,FALSE,0.0980434063698644,0.783415278184961,24
"SCT","animal27",15,0.75,"1",1084,0.191109970733843,FALSE,0.0980434063698644,0.783415278184961,1146
"SCT","animal27",15,0.75,"2",426,0.0925854741387388,FALSE,0.0980434063698644,0.783415278184961,25
"SCT","animal27",15,0.75,"3",412,-0.0377879219980709,FALSE,0.0980434063698644,0.783415278184961,43
"SCT","animal27",15,0.75,"4",358,0.131300173403317,FALSE,0.0980434063698644,0.783415278184961,993
"SCT","animal27",15,0.75,"5",348,0.0104175268511571,FALSE,0.0980434063698644,0.783415278184961,349
"SCT","animal27",15,0.75,"6",337,0.0940219511653501,FALSE,0.0980434063698644,0.783415278184961,148
"SCT","animal27",15,0.75,"7",316,0.0348504486487057,FALSE,0.0980434063698644,0.783415278184961,1067
"SCT","animal27",15,0.75,"8",258,-0.0219806431125845,FALSE,0.0980434063698644,0.783415278184961,276
"SCT","animal27",15,0.75,"9",249,0.0514288974470746,FALSE,0.0980434063698644,0.783415278184961,766
"SCT","animal27",15,0.75,"10",152,-0.0928736506052579,FALSE,0.0980434063698644,0.783415278184961,142
"SCT","animal27",15,0.75,"11",144,0.352336994228739,FALSE,0.0980434063698644,0.783415278184961,782
"SCT","animal27",15,0.75,"12",116,0.166798667274625,FALSE,0.0980434063698644,0.783415278184961,453
"SCT","animal27",15,0.75,"13",72,0.122183782020204,TRUE,0.0980434063698644,0.783415278184961,NA
"SCT","animal27",15,0.75,"14",29,-0.0220494595770946,TRUE,0.0980434063698644,0.783415278184961,NA
"SCT","animal28",15,0.75,"0",2512,NA,FALSE,0.118780706527834,0.857824596828327,414
"SCT","animal28",15,0.75,"1",2329,0.26113203353904,FALSE,0.118780706527834,0.857824596828327,2458
"SCT","animal28",15,0.75,"2",1857,0.0848950584156611,FALSE,0.118780706527834,0.857824596828327,264
"SCT","animal28",15,0.75,"3",1778,0.0990379814045017,FALSE,0.118780706527834,0.857824596828327,671
"SCT","animal28",15,0.75,"4",1567,0.116745673956485,FALSE,0.118780706527834,0.857824596828327,2234
"SCT","animal28",15,0.75,"5",1525,0.0431609794571978,FALSE,0.118780706527834,0.857824596828327,906
"SCT","animal28",15,0.75,"6",1419,0.0267963948705808,FALSE,0.118780706527834,0.857824596828327,109
"SCT","animal28",15,0.75,"7",1226,0.377822790095181,FALSE,0.118780706527834,0.857824596828327,771
"SCT","animal28",15,0.75,"8",1197,0.0197598002878069,FALSE,0.118780706527834,0.857824596828327,635
"SCT","animal28",15,0.75,"9",1107,0.157636836288702,FALSE,0.118780706527834,0.857824596828327,3113
