"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","animal","method","dims","resolution"
1.04203654316597e-166,2.25172636263787,0.136,0.036,1.8000139246649e-162,3,"SLC10A7","merged","SCT",15,0.25
2.21680172162022e-166,2.04643845802823,0.155,0.045,3.82930329392676e-162,3,"ENSBTAG00000052869","merged","SCT",15,0.25
2.90034099201076e-166,1.75011595104153,0.222,0.082,5.01004902959939e-162,3,"ITFG1","merged","SCT",15,0.25
8.00932367150125e-166,2.35107312451888,0.131,0.034,1.38353057101513e-161,3,"ATXN1","merged","SCT",15,0.25
2.4450013038506e-163,1.52848863713694,0.266,0.111,4.22349525227153e-159,3,"ZFAND3","merged","SCT",15,0.25
2.55165842075062e-163,2.38335114734897,0.115,0.027,4.40773475600461e-159,3,"PPM1H","merged","SCT",15,0.25
8.65727905531628e-163,1.79354757934765,0.19,0.064,1.49545838401533e-158,3,"SLC30A7","merged","SCT",15,0.25
1.68226145029654e-162,1.0586649274387,0.523,0.329,2.90593842924224e-158,3,"SF3B1","merged","SCT",15,0.25
9.60690135009388e-162,1.69369571188218,0.246,0.099,1.65949613921522e-157,3,"DENND1B","merged","SCT",15,0.25
1.55274870485497e-161,1.83319718279087,0.18,0.059,2.68221811276647e-157,3,"KAT6A","merged","SCT",15,0.25
2.4632189210707e-161,2.19919546188214,0.163,0.051,4.25496436425753e-157,3,"CAMKMT","merged","SCT",15,0.25
4.12422720909539e-161,2.19077822745647,0.122,0.03,7.12419008099137e-157,3,"ZDHHC17","merged","SCT",15,0.25
1.06700931233688e-160,2.35942110676943,0.108,0.024,1.84315188613072e-156,3,"CASK","merged","SCT",15,0.25
1.44405375856034e-160,1.41633774673081,0.317,0.148,2.49445846253713e-156,3,"RIOK3","merged","SCT",15,0.25
1.87240880003286e-159,2.20435133803302,0.122,0.03,3.23439896117676e-155,3,"ZNF827","merged","SCT",15,0.25
5.19802494253058e-159,2.15965062466425,0.147,0.042,8.97906828572732e-155,3,"ELP4","merged","SCT",15,0.25
5.98605124209144e-159,1.95464582590138,0.155,0.046,1.03403049155888e-154,3,"COG5","merged","SCT",15,0.25
1.08874040334515e-158,2.14825224376638,0.128,0.033,1.88069017273841e-154,3,"COP1","merged","SCT",15,0.25
3.83846288295955e-158,2.16201915535982,0.117,0.028,6.63056078402433e-154,3,"SMURF2","merged","SCT",15,0.25
7.97484344075647e-158,2.45582965197533,0.102,0.022,1.37757445595627e-153,3,"PRKAG2","merged","SCT",15,0.25
3.43110261308626e-156,1.57281211033936,0.232,0.091,5.9268866538452e-152,3,"CNOT2","merged","SCT",15,0.25
4.59651893749695e-156,2.13295192786113,0.132,0.036,7.94002681263223e-152,3,"HMBOX1","merged","SCT",15,0.25
6.78079675512287e-156,2.15499814405308,0.136,0.038,1.17131483147992e-151,3,"ATRN","merged","SCT",15,0.25
2.45090239929534e-155,1.90993381058226,0.164,0.051,4.23368880454277e-151,3,"ANKIB1","merged","SCT",15,0.25
6.38996381786837e-155,1.89255490026051,0.162,0.051,1.10380234989858e-150,3,"WNK1","merged","SCT",15,0.25
1.51409871851995e-154,2.18989599695502,0.118,0.029,2.61545412637137e-150,3,"CLASP1","merged","SCT",15,0.25
2.07011529368764e-154,2.07850525875017,0.137,0.038,3.57591715831603e-150,3,"ZNF148","merged","SCT",15,0.25
2.43728449425355e-154,1.14825649718905,0.474,0.286,4.21016523537358e-150,3,"ND3","merged","SCT",15,0.25
3.50861188851623e-154,1.76647930975003,0.213,0.081,6.06077617622294e-150,3,"JARID2","merged","SCT",15,0.25
2.09952566901888e-152,2.08934778592859,0.127,0.034,3.62672064066321e-148,3,"WDR7","merged","SCT",15,0.25
4.86465054388221e-152,2.42340072198007,0.107,0.025,8.40319734950213e-148,3,"RAPGEF2","merged","SCT",15,0.25
9.83959544329523e-152,2.1153811649565,0.144,0.042,1.69969171687482e-147,3,"SLC2A13","merged","SCT",15,0.25
1.00590214126691e-151,1.35046537900112,0.314,0.149,1.73759535882446e-147,3,"CYFIP2","merged","SCT",15,0.25
4.95975863209785e-151,2.08767045199409,0.123,0.032,8.56748706108582e-147,3,"UBR5","merged","SCT",15,0.25
7.7961286855578e-151,2.19985242881138,0.115,0.029,1.34670326914325e-146,3,"KLF7","merged","SCT",15,0.25
1.63923515615257e-150,2.13540687259678,0.13,0.035,2.83161480873795e-146,3,"ZNRF3","merged","SCT",15,0.25
2.30844783094132e-150,2.04488685137502,0.136,0.038,3.98761278316803e-146,3,"SYNJ1","merged","SCT",15,0.25
2.44941265704554e-150,1.7850691758918,0.165,0.053,4.23111542378046e-146,3,"ETNK1","merged","SCT",15,0.25
3.30369005544964e-149,1.65339054052136,0.214,0.082,5.70679420178371e-145,3,"PLCL2","merged","SCT",15,0.25
1.04176282209061e-148,2.28337613930041,0.119,0.031,1.79954109887932e-144,3,"FUT8","merged","SCT",15,0.25
1.50211086103568e-148,1.53245276819951,0.239,0.098,2.59474630135303e-144,3,"PIAS1","merged","SCT",15,0.25
1.35509147097994e-147,1.12120051758907,0.464,0.283,2.34078500697074e-143,3,"STK38","merged","SCT",15,0.25
2.0655612958684e-147,1.94107683748409,0.161,0.052,3.56805058248308e-143,3,"PPP1R16B","merged","SCT",15,0.25
4.42795956465401e-147,1.91980078117034,0.147,0.044,7.64885735198334e-143,3,"NR2C2","merged","SCT",15,0.25
2.1185341224593e-146,1.13953964643824,0.426,0.244,3.65955584313619e-142,3,"KMT2E","merged","SCT",15,0.25
1.0249574931482e-145,1.4392500669247,0.268,0.118,1.77051157366421e-141,3,"CYTH1","merged","SCT",15,0.25
1.47335249978438e-145,1.88495272598289,0.153,0.048,2.54506910812754e-141,3,"NSF","merged","SCT",15,0.25
2.32934587055459e-145,1.27934680686747,0.326,0.16,4.023712056796e-141,3,"RBM25","merged","SCT",15,0.25
2.24128026045216e-144,1.98652235924783,0.167,0.056,3.87158752190506e-140,3,"SUPT3H","merged","SCT",15,0.25
5.80885965277112e-143,1.65804361933582,0.233,0.097,1.00342241641968e-138,3,"GMDS","merged","SCT",15,0.25
9.4040295169637e-143,2.27686283234173,0.123,0.033,1.62445205876031e-138,3,"FANCC","merged","SCT",15,0.25
1.35929017950455e-142,2.09780559921986,0.15,0.047,2.34803785607616e-138,3,"MLLT3","merged","SCT",15,0.25
7.93935208293584e-142,1.59684781943943,0.214,0.084,1.37144367880634e-137,3,"BRAF","merged","SCT",15,0.25
1.49051803188511e-141,1.3125214456763,0.302,0.144,2.57472084827834e-137,3,"RSF1","merged","SCT",15,0.25
1.93602021453015e-141,1.5910894179085,0.221,0.089,3.34428131857938e-137,3,"HERC1","merged","SCT",15,0.25
3.08413843616144e-141,1.50552748869363,0.243,0.103,5.32754073462528e-137,3,"GLG1","merged","SCT",15,0.25
7.43534983854449e-141,1.86903080358139,0.158,0.052,1.28438233111018e-136,3,"PITPNM2","merged","SCT",15,0.25
1.16298289646838e-140,1.81259626790426,0.157,0.051,2.00893665535948e-136,3,"TLK2","merged","SCT",15,0.25
1.51744861145691e-140,2.04289106672241,0.123,0.034,2.62124073143067e-136,3,"RYBP","merged","SCT",15,0.25
2.51481181334391e-140,2.06073632106017,0.121,0.033,4.34408592637027e-136,3,"ABHD2","merged","SCT",15,0.25
8.03974813643984e-140,2.13084942404868,0.116,0.03,1.38878609308862e-135,3,"RASAL2","merged","SCT",15,0.25
1.15344123329356e-139,1.67474342629915,0.216,0.086,1.9924543863913e-135,3,"RSRC1","merged","SCT",15,0.25
1.49283085923858e-139,1.74170695688179,0.173,0.06,2.57871602624872e-135,3,"NSD1","merged","SCT",15,0.25
4.60650738546466e-139,2.23144586177327,0.112,0.029,7.95728085765165e-135,3,"SNX29","merged","SCT",15,0.25
1.34962513198214e-138,2.0198770225459,0.122,0.034,2.33134245298595e-134,3,"VPS54","merged","SCT",15,0.25
3.29703472710364e-138,1.52391985673888,0.231,0.096,5.69529778759883e-134,3,"APC","merged","SCT",15,0.25
9.89526207314358e-138,1.83143741252178,0.152,0.049,1.70930757051482e-133,3,"AGO3","merged","SCT",15,0.25
6.57391573848727e-137,2.11438060962281,0.106,0.026,1.13557820466629e-132,3,"XPO4","merged","SCT",15,0.25
9.32543173657791e-137,1.95443153486862,0.134,0.04,1.61087507817647e-132,3,"SMG6","merged","SCT",15,0.25
9.80234442508094e-137,1.56263384370538,0.226,0.094,1.69325697598848e-132,3,"CCDC91","merged","SCT",15,0.25
1.96542633307056e-136,1.97106146911945,0.134,0.04,3.39507744774609e-132,3,"TCF20","merged","SCT",15,0.25
5.86465806379627e-136,1.68663388347552,0.211,0.085,1.01306103394017e-131,3,"ADK","merged","SCT",15,0.25
6.36293289648766e-136,1.55038249672643,0.229,0.096,1.09913302853928e-131,3,"CEP350","merged","SCT",15,0.25
7.65456727595242e-136,1.77682180958655,0.184,0.068,1.32224995124802e-131,3,"PDE7A","merged","SCT",15,0.25
1.06402944055431e-134,1.34645168741653,0.296,0.144,1.83800445561351e-130,3,"ACAP2","merged","SCT",15,0.25
1.35875777918624e-134,1.84735427517196,0.147,0.047,2.34711818776632e-130,3,"PRKD3","merged","SCT",15,0.25
2.97287175965523e-133,1.80269595488999,0.166,0.058,5.13533867762844e-129,3,"PDS5B","merged","SCT",15,0.25
6.93274716501938e-133,1.64272479763478,0.194,0.075,1.19756274528545e-128,3,"HERC2","merged","SCT",15,0.25
1.21866667122773e-132,1.19055306017168,0.364,0.199,2.10512480787878e-128,3,"ANKRD12","merged","SCT",15,0.25
1.65756689351434e-132,1.58906110666813,0.191,0.072,2.86328105185667e-128,3,"OGA","merged","SCT",15,0.25
1.71996961397665e-132,1.7839298936485,0.171,0.061,2.97107551118327e-128,3,"TANK","merged","SCT",15,0.25
1.78390150354107e-132,2.08180946523364,0.119,0.033,3.08151145721684e-128,3,"ITPR1","merged","SCT",15,0.25
2.2148879191114e-132,1.86050359748657,0.141,0.044,3.82599739147303e-128,3,"VPS8","merged","SCT",15,0.25
2.61971503587162e-132,2.1824226441155,0.115,0.032,4.52529575296463e-128,3,"CDIN1","merged","SCT",15,0.25
2.6605032564145e-132,1.94275132703041,0.137,0.042,4.59575332513041e-128,3,"PHF21A","merged","SCT",15,0.25
3.53893328573067e-132,1.68420569409248,0.19,0.073,6.11315335777115e-128,3,"CSNK1G3","merged","SCT",15,0.25
6.11464059616557e-132,1.30397141039262,0.319,0.163,1.05624301658164e-127,3,"SH3KBP1","merged","SCT",15,0.25
2.77128643869478e-131,2.05247456398646,0.121,0.035,4.78712019420136e-127,3,"FAM168A","merged","SCT",15,0.25
8.07918210017825e-131,1.62654983672734,0.222,0.093,1.39559791598479e-126,3,"MTMR8","merged","SCT",15,0.25
1.17006394631246e-130,1.79689288182857,0.144,0.046,2.02116846086014e-126,3,"SNRPN","merged","SCT",15,0.25
1.99143209389858e-130,1.51468283761191,0.218,0.09,3.43999979900041e-126,3,"TET2","merged","SCT",15,0.25
2.60192052483927e-130,1.20197454689928,0.502,0.346,4.49455751460735e-126,3,"ENSBTAG00000037937","merged","SCT",15,0.25
3.23352408051044e-130,2.31720460593357,0.117,0.033,5.58558949667373e-126,3,"ENSBTAG00000047764","merged","SCT",15,0.25
9.15833800254099e-130,2.09575375636364,0.11,0.03,1.58201130655893e-125,3,"TRIM33","merged","SCT",15,0.25
1.6444459795269e-129,2.23871601182082,0.101,0.026,2.84061598503476e-125,3,"MAGI3","merged","SCT",15,0.25
1.36329813591748e-128,1.52871926539111,0.187,0.071,2.35496119998385e-124,3,"UTP6","merged","SCT",15,0.25
1.52565043433098e-128,1.57542169730743,0.186,0.071,2.63540856026333e-124,3,"SREK1","merged","SCT",15,0.25
1.93040288511413e-128,1.94477468261304,0.13,0.04,3.33457794374615e-124,3,"RAPGEF1","merged","SCT",15,0.25
3.99855747516218e-128,1.61075880916696,0.199,0.079,6.90710818259514e-124,3,"MEF2A","merged","SCT",15,0.25
9.71411751838215e-128,1.57388012011489,0.208,0.085,1.67801666012533e-123,3,"NEDD9","merged","SCT",15,0.25
1.25924947760365e-127,1.25068309548188,0.3,0.148,2.17522754761255e-123,3,"NDEL1","merged","SCT",15,0.25
2.09769545166808e-126,1.76251491959069,0.15,0.05,3.62355912321144e-122,3,"NFKB1","merged","SCT",15,0.25
3.23713907354929e-126,1.58081831702906,0.184,0.07,5.59183403564905e-122,3,"CERT1","merged","SCT",15,0.25
4.72044343164863e-126,1.63733319995272,0.166,0.06,8.15409398382985e-122,3,"RAB1A","merged","SCT",15,0.25
1.23124476586166e-125,1.50560809744017,0.217,0.091,2.12685220854943e-121,3,"MARCHF6","merged","SCT",15,0.25
1.80278686616223e-125,1.57906846524956,0.196,0.078,3.11413403260864e-121,3,"VPS13C","merged","SCT",15,0.25
2.51952290907702e-125,1.51218333201814,0.231,0.101,4.35222387313964e-121,3,"FLNB","merged","SCT",15,0.25
2.75590094316804e-125,1.51674135939961,0.235,0.104,4.76054328922848e-121,3,"RRAS2","merged","SCT",15,0.25
2.9970512969625e-125,2.21570119610605,0.106,0.029,5.17710641037302e-121,3,"ATG7","merged","SCT",15,0.25
3.08345489166018e-125,1.42553330508089,0.253,0.116,5.3263599798538e-121,3,"CUX1","merged","SCT",15,0.25
9.0660590669172e-125,1.36150337424908,0.258,0.119,1.56607104321928e-120,3,"GLS","merged","SCT",15,0.25
4.0081859182697e-124,1.73828702131133,0.151,0.052,6.92374035521909e-120,3,"CUL3","merged","SCT",15,0.25
5.15680189875603e-124,1.76756641748886,0.156,0.055,8.90785959991116e-120,3,"HERC4","merged","SCT",15,0.25
5.49454734007154e-124,1.58436513532945,0.177,0.067,9.49128107523958e-120,3,"GIGYF2","merged","SCT",15,0.25
2.04685999598469e-123,2.14906244900752,0.101,0.026,3.53574595706396e-119,3,"SLC12A6","merged","SCT",15,0.25
4.86700602047159e-123,1.92661251881855,0.131,0.041,8.40726619976263e-119,3,"ZHX2","merged","SCT",15,0.25
6.67964924069135e-123,1.85992754840539,0.128,0.04,1.15384260983702e-118,3,"DMXL1","merged","SCT",15,0.25
7.5809526288326e-123,1.76433216990066,0.156,0.055,1.30953375710454e-118,3,"XRCC4","merged","SCT",15,0.25
2.15653546466257e-122,2.07690064939381,0.106,0.029,3.72519936165812e-118,3,"LRCH1","merged","SCT",15,0.25
9.54630766898807e-122,1.79674762331424,0.135,0.043,1.649029186741e-117,3,"RASA2","merged","SCT",15,0.25
1.2872830915275e-121,2.04843134600769,0.106,0.029,2.2236528123046e-117,3,"RMND5A","merged","SCT",15,0.25
1.33632417827684e-121,1.51298192991655,0.238,0.108,2.30836638555541e-117,3,"ARHGEF3","merged","SCT",15,0.25
2.76016928676174e-121,1.27631103248478,0.332,0.18,4.76791642595222e-117,3,"DNAJC1","merged","SCT",15,0.25
4.91024728235852e-121,1.57254303683113,0.194,0.078,8.48196115554611e-117,3,"MYLIP","merged","SCT",15,0.25
8.80040468900193e-121,1.58235999943907,0.176,0.067,1.52018190597819e-116,3,"RLF","merged","SCT",15,0.25
3.16411108312633e-120,1.85102087568509,0.135,0.044,5.46568548499243e-116,3,"TRAPPC9","merged","SCT",15,0.25
1.72801542784649e-119,1.80974565638317,0.144,0.049,2.98497385006203e-115,3,"PDK1","merged","SCT",15,0.25
2.89621188085482e-119,1.58839575586672,0.176,0.068,5.00291640298862e-115,3,"WAC","merged","SCT",15,0.25
2.95513281229697e-119,1.59563771398195,0.187,0.075,5.10469641996178e-115,3,"GATAD2B","merged","SCT",15,0.25
2.99600802927773e-119,1.62716383634496,0.163,0.06,5.17530426977435e-115,3,"USP9X","merged","SCT",15,0.25
5.090477451022e-119,1.74005747636431,0.159,0.058,8.79329074889541e-115,3,"ST3GAL6","merged","SCT",15,0.25
1.21902431360391e-118,1.82129244069504,0.124,0.038,2.10574259931939e-114,3,"DPP8","merged","SCT",15,0.25
1.91789604718815e-118,1.94305808713185,0.109,0.031,3.31297363191282e-114,3,"EXOC2","merged","SCT",15,0.25
2.33639399002246e-118,1.6182786149019,0.168,0.063,4.03588697836479e-114,3,"EP300","merged","SCT",15,0.25
1.20388529561043e-117,1.92570894040065,0.129,0.041,2.07959145963746e-113,3,"CD226","merged","SCT",15,0.25
1.86458996328435e-117,1.67667038115786,0.162,0.06,3.22089270257739e-113,3,"PIK3C3","merged","SCT",15,0.25
2.08989865744675e-117,1.57084474106379,0.177,0.068,3.61009094087352e-113,3,"HBS1L","merged","SCT",15,0.25
2.36058061886116e-117,1.52602375521001,0.196,0.081,4.07766696102076e-113,3,"CAB39","merged","SCT",15,0.25
1.2448196954597e-116,1.90388855575301,0.122,0.038,2.15030154193708e-112,3,"ENSBTAG00000065500","merged","SCT",15,0.25
1.69948916817626e-116,2.1916307382741,0.122,0.038,2.93569758910768e-112,3,"SETBP1","merged","SCT",15,0.25
2.85152540128957e-116,1.74692042660478,0.143,0.049,4.92572497818761e-112,3,"POLA1","merged","SCT",15,0.25
3.33747452636058e-116,1.88560745715651,0.182,0.073,5.76515349683526e-112,3,"RAP1GAP2","merged","SCT",15,0.25
4.3255515367545e-116,1.61631437489049,0.204,0.087,7.47195772458972e-112,3,"SYTL2","merged","SCT",15,0.25
9.43542673508205e-116,0.921753872084002,0.541,0.392,1.62987561421807e-111,3,"SON","merged","SCT",15,0.25
1.67039273459561e-115,0.612415238720428,0.989,0.982,2.88543640974045e-111,3,"ENSBTAG00000066082","merged","SCT",15,0.25
1.76254420757569e-115,2.03073428704124,0.111,0.032,3.04461886416624e-111,3,"TXNDC11","merged","SCT",15,0.25
6.42927098126298e-115,1.56220325071905,0.204,0.087,1.11059226930337e-110,3,"ARID5B","merged","SCT",15,0.25
6.95210093612826e-115,1.55824081116375,0.177,0.069,1.2009059157068e-110,3,"FAR1","merged","SCT",15,0.25
8.9702808362971e-115,1.16910956517264,0.332,0.181,1.54952631166196e-110,3,"TAX1BP1","merged","SCT",15,0.25
1.22436856091606e-114,2.09444276356048,0.102,0.028,2.11497425212639e-110,3,"ZRANB3","merged","SCT",15,0.25
4.42968658063831e-114,1.89147682840427,0.112,0.033,7.65184059939462e-110,3,"NFAT5","merged","SCT",15,0.25
5.13493109462898e-114,1.37611661515366,0.236,0.109,8.8700799728621e-110,3,"FNIP1","merged","SCT",15,0.25
7.29773807509819e-114,1.83889832042134,0.122,0.038,1.26061127509246e-109,3,"SMAD4","merged","SCT",15,0.25
8.38881975104242e-114,1.84194777845833,0.133,0.044,1.44908472379507e-109,3,"FCHSD2","merged","SCT",15,0.25
1.46536394714464e-113,1.22607453616257,0.291,0.15,2.53126968229766e-109,3,"CSNK1A1","merged","SCT",15,0.25
1.89978437937105e-113,1.09089851130365,0.367,0.212,3.28168753692554e-109,3,"CCNL1","merged","SCT",15,0.25
2.04532823907545e-113,1.729637244222,0.145,0.051,3.53310000017893e-109,3,"HIPK2","merged","SCT",15,0.25
2.23768901937103e-113,1.80448826202743,0.129,0.042,3.86538401206152e-109,3,"ESYT2","merged","SCT",15,0.25
2.43318439254063e-113,1.64563550263713,0.153,0.055,4.20308271967469e-109,3,"CREBBP","merged","SCT",15,0.25
3.60182328458608e-113,1.77786728243298,0.127,0.041,6.221789541794e-109,3,"UBP1","merged","SCT",15,0.25
3.62229753004226e-113,2.17307622572301,0.105,0.03,6.257156753395e-109,3,"TPK1","merged","SCT",15,0.25
1.75175414948938e-112,1.98168133744175,0.109,0.032,3.02598011782795e-108,3,"MAN1A1","merged","SCT",15,0.25
5.86409236885795e-112,1.92681440931169,0.116,0.036,1.01296331579652e-107,3,"RPAP2","merged","SCT",15,0.25
2.3400054253471e-111,1.63585696173358,0.155,0.057,4.04212537174457e-107,3,"C2CD5","merged","SCT",15,0.25
6.92763026660016e-111,2.00465482985266,0.11,0.033,1.19667885225251e-106,3,"ETV6","merged","SCT",15,0.25
1.50479135122292e-110,2.04881025475337,0.105,0.03,2.59937658010247e-106,3,"STK39","merged","SCT",15,0.25
1.77013524219236e-110,1.66054012067042,0.138,0.047,3.05773161736309e-106,3,"PHC3","merged","SCT",15,0.25
3.00523095062588e-110,1.18468307388396,0.318,0.173,5.19123594411115e-106,3,"NSD3","merged","SCT",15,0.25
1.42172604729826e-109,1.73912240654629,0.208,0.093,2.45588957410301e-105,3,"ENSBTAG00000052173","merged","SCT",15,0.25
1.73820698947598e-109,1.46216447959292,0.204,0.088,3.0025787536208e-105,3,"ARHGAP25","merged","SCT",15,0.25
1.83851100508614e-109,1.78934006687693,0.125,0.041,3.17584391018579e-105,3,"STIM2","merged","SCT",15,0.25
2.48602299537088e-109,1.66592060750603,0.146,0.052,4.29435612220366e-105,3,"PKN2","merged","SCT",15,0.25
4.38253358268855e-109,1.56950953037997,0.158,0.06,7.5703885107362e-105,3,"TRPM7","merged","SCT",15,0.25
1.79417533542917e-108,1.5035757454802,0.186,0.078,3.09925847442034e-104,3,"FOXJ3","merged","SCT",15,0.25
2.08913054055443e-108,1.44370035291548,0.215,0.097,3.60876409575372e-104,3,"RAP1GDS1","merged","SCT",15,0.25
2.43945692517729e-108,1.66006148147983,0.161,0.062,4.21391789255126e-104,3,"TUT4","merged","SCT",15,0.25
2.79465683079043e-108,1.72774890368354,0.13,0.044,4.82749020950739e-104,3,"RNF145","merged","SCT",15,0.25
4.41243238329513e-108,1.93252236310513,0.12,0.038,7.62203569890401e-104,3,"SRBD1","merged","SCT",15,0.25
6.41589449146363e-108,1.65455431761103,0.147,0.054,1.10828161445543e-103,3,"ARFGEF1","merged","SCT",15,0.25
1.26137836915646e-107,1.79986716710347,0.117,0.037,2.17890499488088e-103,3,"MAU2","merged","SCT",15,0.25
1.8215155059078e-107,1.71089404063772,0.132,0.045,3.14648588490513e-103,3,"UBR3","merged","SCT",15,0.25
1.78141614730958e-106,1.74825877049141,0.122,0.04,3.07721825286258e-102,3,"TBL1X","merged","SCT",15,0.25
2.12408986365466e-106,1.6754446847173,0.145,0.052,3.66915283047706e-102,3,"CWC27","merged","SCT",15,0.25
6.80217092613315e-106,1.81958159702348,0.114,0.036,1.17500700578024e-101,3,"GCFC2","merged","SCT",15,0.25
1.45250091687284e-105,1.87898588422107,0.117,0.038,2.50905008380615e-101,3,"DENND5A","merged","SCT",15,0.25
2.70263492469006e-105,1.83540325548543,0.118,0.038,4.66853156890961e-101,3,"RIC1","merged","SCT",15,0.25
9.29509403695565e-105,1.70906088277876,0.138,0.049,1.60563454394372e-100,3,"CHD6","merged","SCT",15,0.25
4.73596587841899e-104,1.3324763862646,0.218,0.1,8.18090745838097e-100,3,"SPAG9","merged","SCT",15,0.25
7.06017488697921e-104,1.62173044138543,0.152,0.058,1.21957460997679e-99,3,"LANCL2","merged","SCT",15,0.25
8.28787265194806e-104,1.2030167630101,0.304,0.165,1.43164712189751e-99,3,"RESF1","merged","SCT",15,0.25
9.67105349492057e-104,1.5882653880812,0.166,0.066,1.67057778071258e-99,3,"RNF213","merged","SCT",15,0.25
1.00940165046392e-103,1.34828185892004,0.2,0.087,1.74364041101138e-99,3,"RBM39","merged","SCT",15,0.25
1.51289372245276e-103,1.90462904418202,0.108,0.033,2.61337261616489e-99,3,"ENSBTAG00000056774","merged","SCT",15,0.25
2.50924851985521e-103,1.58099584399047,0.153,0.058,4.3344758931979e-99,3,"EIF2AK3","merged","SCT",15,0.25
3.01553831507957e-103,1.64590850470829,0.153,0.059,5.20904088546845e-99,3,"MVB12B","merged","SCT",15,0.25
6.17074329027817e-103,1.74234170431123,0.15,0.057,1.06593419596265e-98,3,"HDAC8","merged","SCT",15,0.25
8.36014514944674e-103,1.44992039304946,0.18,0.075,1.44413147311543e-98,3,"ARIH1","merged","SCT",15,0.25
1.11798111777175e-102,1.38799264390626,0.221,0.104,1.93120058283893e-98,3,"SERINC5","merged","SCT",15,0.25
1.29685444843346e-102,1.95522147004816,0.103,0.031,2.24018637422396e-98,3,"LRRK2","merged","SCT",15,0.25
1.5969108230831e-102,1.4905623775468,0.177,0.074,2.75850375579374e-98,3,"SETX","merged","SCT",15,0.25
2.83035348201552e-102,1.67205510248965,0.131,0.046,4.88915260483361e-98,3,"DCP1A","merged","SCT",15,0.25
3.29014369956572e-102,1.66622704462129,0.135,0.048,5.68339422662983e-98,3,"NUP153","merged","SCT",15,0.25
3.49436663395566e-102,1.36524766618165,0.213,0.098,6.036168923495e-98,3,"PHIP","merged","SCT",15,0.25
4.94769475152869e-102,1.55441306807815,0.158,0.062,8.54664791379067e-98,3,"TRIP12","merged","SCT",15,0.25
6.69290158921758e-102,1.20867583226437,0.343,0.203,1.15613182052144e-97,3,"GPR174","merged","SCT",15,0.25
6.74674325597431e-102,1.87087323843375,0.102,0.03,1.165432430037e-97,3,"LARP4B","merged","SCT",15,0.25
2.42027971517193e-101,1.70762821628477,0.148,0.056,4.18079117998799e-97,3,"GLCCI1","merged","SCT",15,0.25
3.0132515554895e-101,1.61516761798175,0.142,0.053,5.20509073695257e-97,3,"HOOK3","merged","SCT",15,0.25
5.21614587867529e-101,1.88111406729011,0.105,0.032,9.01037039082369e-97,3,"UBE2R2","merged","SCT",15,0.25
2.39425559035132e-100,1.32702619296133,0.202,0.09,4.13583710677287e-96,3,"ENSBTAG00000066717","merged","SCT",15,0.25
3.90748232628697e-100,1.57614956428712,0.159,0.063,6.74978497042811e-96,3,"TBC1D1","merged","SCT",15,0.25
9.92841566072306e-100,1.6861240715016,0.128,0.045,1.7150345212333e-95,3,"ATE1","merged","SCT",15,0.25
1.27074385221891e-99,1.60734230180368,0.135,0.049,2.19508293032295e-95,3,"PPM1D","merged","SCT",15,0.25
1.4687621176649e-99,1.57124623221268,0.142,0.053,2.53713968205435e-95,3,"UBR2","merged","SCT",15,0.25
2.74144903380828e-99,1.50718391856011,0.166,0.067,4.73557906100043e-95,3,"EXOC6","merged","SCT",15,0.25
3.21355484641941e-99,1.33371653860371,0.214,0.099,5.55109464170488e-95,3,"STK10","merged","SCT",15,0.25
9.31472475659993e-99,1.10216899521579,0.339,0.198,1.60902555445507e-94,3,"PRRC2C","merged","SCT",15,0.25
2.56725395658533e-98,1.87081195277537,0.107,0.034,4.43467448460549e-94,3,"DCAF6","merged","SCT",15,0.25
2.87288415434518e-98,1.7452293906968,0.129,0.046,4.96262008821586e-94,3,"BICRAL","merged","SCT",15,0.25
2.90792209246142e-98,1.82954477634371,0.109,0.035,5.02314462251786e-94,3,"GPBP1L1","merged","SCT",15,0.25
3.22151358897572e-98,1.04374498509058,0.364,0.22,5.56484257359666e-94,3,"ELF1","merged","SCT",15,0.25
3.44510482312055e-98,1.94946431411299,0.112,0.037,5.95107407145844e-94,3,"GTDC1","merged","SCT",15,0.25
4.06397888129568e-98,1.87027918887017,0.102,0.031,7.02011711955017e-94,3,"FAM117B","merged","SCT",15,0.25
4.32068735285266e-98,1.68099842398686,0.137,0.05,7.46355533331769e-94,3,"GPATCH2","merged","SCT",15,0.25
6.05344978050151e-98,1.22012959320619,0.282,0.151,1.04567291508383e-93,3,"AKAP9","merged","SCT",15,0.25
1.36056622713388e-97,1.81187168836254,0.1,0.03,2.35024210075106e-93,3,"PPM1B","merged","SCT",15,0.25
1.82416246700517e-97,1.70434464765065,0.125,0.044,3.15105824550473e-93,3,"ZZZ3","merged","SCT",15,0.25
1.84553474486083e-97,1.7685284449954,0.113,0.037,3.18797671827261e-93,3,"TDRD3","merged","SCT",15,0.25
3.10799780519379e-96,0.862231901771267,0.97,0.951,5.36875540869175e-92,3,"ENSBTAG00000060382","merged","SCT",15,0.25
3.79822581134362e-96,1.37270885294641,0.186,0.081,6.56105526651497e-92,3,"TAOK3","merged","SCT",15,0.25
7.72067446777735e-96,1.23479807852927,0.24,0.119,1.33366930756386e-91,3,"ARID4B","merged","SCT",15,0.25
1.43430741497047e-94,1.31917268462611,0.205,0.095,2.47762262861998e-90,3,"ADAM10","merged","SCT",15,0.25
